id_petrosur;fecha;local;combustible;empresa;volumen
304;31/10/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4367.955429
305;01/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
306;02/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
307;03/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
308;04/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
309;05/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
310;06/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
311;07/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
312;08/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
313;09/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
314;10/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
315;11/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
316;12/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
317;13/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
318;14/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
319;15/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
320;16/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
321;17/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
322;18/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
323;19/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
324;20/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
325;21/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
326;22/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
327;23/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
328;24/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
329;25/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
330;26/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
331;27/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
332;28/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
333;29/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
334;30/11/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4228.661445
335;01/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
336;02/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
337;03/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
338;04/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
339;05/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
340;06/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
341;07/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
342;08/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
343;09/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
344;10/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
345;11/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
346;12/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
347;13/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
348;14/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
349;15/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
350;16/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
351;17/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
352;18/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
353;19/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
354;20/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
355;21/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
356;22/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
357;23/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
358;24/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
359;25/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
360;26/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
361;27/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
362;28/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
363;29/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
364;30/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
365;31/12/23;21 PROYECTADAS;ACTIVA NAFTA 92;PETROSUR;4233.157265
366;01/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
367;02/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
368;03/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
369;04/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
370;05/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
371;06/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
372;07/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
373;08/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
374;09/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
375;10/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
376;11/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
377;12/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
378;13/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
379;14/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
380;15/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
381;16/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
382;17/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
383;18/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
384;19/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
385;20/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
386;21/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
387;22/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
388;23/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
389;24/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
390;25/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
391;26/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
392;27/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
393;28/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
394;29/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
395;30/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
396;31/01/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2237.006354
397;01/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
398;02/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
399;03/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
400;04/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
401;05/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
402;06/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
403;07/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
404;08/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
405;09/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
406;10/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
407;11/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
408;12/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
409;13/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
410;14/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
411;15/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
412;16/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
413;17/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
414;18/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
415;19/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
416;20/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
417;21/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
418;22/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
419;23/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
420;24/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
421;25/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
422;26/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
423;27/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
424;28/02/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2167.099905
425;01/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
426;02/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
427;03/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
428;04/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
429;05/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
430;06/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
431;07/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
432;08/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
433;09/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
434;10/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
435;11/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
436;12/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
437;13/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
438;14/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
439;15/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
440;16/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
441;17/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
442;18/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
443;19/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
444;20/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
445;21/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
446;22/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
447;23/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
448;24/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
449;25/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
450;26/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
451;27/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
452;28/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
453;29/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
454;30/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
455;31/03/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1677.754766
456;01/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
457;02/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
458;03/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
459;04/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
460;05/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
461;06/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
462;07/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
463;08/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
464;09/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
465;10/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
466;11/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
467;12/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
468;13/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
469;14/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
470;15/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
471;16/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
472;17/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
473;18/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
474;19/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
475;20/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
476;21/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
477;22/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
478;23/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
479;24/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
480;25/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
481;26/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
482;27/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
483;28/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
484;29/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
485;30/04/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1587.486358
486;01/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
487;02/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
488;03/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
489;04/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
490;05/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
491;06/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
492;07/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
493;08/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
494;09/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
495;10/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
496;11/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
497;12/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
498;13/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
499;14/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
500;15/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
501;16/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
502;17/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
503;18/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
504;19/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
505;20/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
506;21/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
507;22/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
508;23/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
509;24/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
510;25/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
511;26/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
512;27/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
513;28/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
514;29/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
515;30/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
516;31/05/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;1957.38056
517;01/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
518;02/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
519;03/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
520;04/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
521;05/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
522;06/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
523;07/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
524;08/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
525;09/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
526;10/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
527;11/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
528;12/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
529;13/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
530;14/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
531;15/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
532;16/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
533;17/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
534;18/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
535;19/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
536;20/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
537;21/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
538;22/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
539;23/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
540;24/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
541;25/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
542;26/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
543;27/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
544;28/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
545;29/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
546;30/06/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2311.573233
547;01/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
548;02/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
549;03/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
550;04/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
551;05/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
552;06/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
553;07/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
554;08/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
555;09/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
556;10/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
557;11/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
558;12/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
559;13/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
560;14/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
561;15/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
562;16/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
563;17/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
564;18/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
565;19/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
566;20/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
567;21/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
568;22/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
569;23/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
570;24/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
571;25/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
572;26/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
573;27/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
574;28/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
575;29/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
576;30/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
577;31/07/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2796.257943
578;01/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
579;02/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
580;03/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
581;04/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
582;05/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
583;06/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
584;07/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
585;08/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
586;09/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
587;10/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
588;11/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
589;12/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
590;13/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
591;14/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
592;15/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
593;16/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
594;17/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
595;18/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
596;19/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
597;20/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
598;21/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
599;22/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
600;23/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
601;24/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
602;25/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
603;26/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
604;27/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
605;28/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
606;29/08/23;CALLE ULTIMA;ACTIVA NAFTA 92;PETROSUR;2630.566847
